,Year,intersection,health,climate
0,2011.0,0.25,17.25,5.375
1,2012.0,1.5,33.166666666666664,31.333333333333332
2,2013.0,0.45454545454545453,25.636363636363637,22.727272727272727
3,2014.0,0.5454545454545454,21.818181818181817,12.090909090909092
4,2015.0,0.8181818181818182,21.636363636363637,19.0
5,2016.0,1.1428571428571428,25.142857142857142,26.071428571428573
6,2017.0,2.1666666666666665,30.0,14.25
7,2018.0,1.0714285714285714,23.5,15.285714285714286
8,2019.0,2.230769230769231,25.076923076923077,17.53846153846154
9,2020.0,2.923076923076923,34.15384615384615,21.307692307692307
10,2021.0,4.142857142857143,61.42857142857143,37.333333333333336
11,2022.0,4.388888888888889,46.111111111111114,54.888888888888886
12,2023.0,9.0,112.67857142857143,136.03571428571428
