,Year,intersection,health,climate
0,2011.0,0.0,3.1,0.1
1,2012.0,0.4,3.7,1.5
2,2013.0,0.0,4.1,0.4
3,2014.0,0.3076923076923077,6.923076923076923,1.5384615384615385
4,2015.0,0.23076923076923078,8.846153846153847,1.3846153846153846
5,2016.0,0.15384615384615385,6.846153846153846,2.1538461538461537
6,2017.0,0.125,5.375,2.125
7,2018.0,0.1111111111111111,8.88888888888889,1.4444444444444444
8,2019.0,0.1111111111111111,4.222222222222222,1.6666666666666667
9,2020.0,0.3,6.7,2.2
10,2021.0,0.2222222222222222,10.444444444444445,2.6666666666666665
11,2022.0,0.3,9.0,2.9
12,2023.0,2.2222222222222223,59.666666666666664,64.11111111111111
