,Year,intersection,health,climate
0,2011.0,1.0416666666666667,18.958333333333332,16.833333333333332
1,2012.0,0.3225806451612903,12.35483870967742,14.419354838709678
2,2013.0,0.7105263157894737,9.710526315789474,8.5
3,2014.0,0.25,8.583333333333334,5.722222222222222
4,2015.0,0.47368421052631576,12.157894736842104,7.105263157894737
5,2016.0,0.5869565217391305,15.326086956521738,9.608695652173912
6,2017.0,0.9318181818181818,16.25,16.977272727272727
7,2018.0,1.4901960784313726,17.901960784313726,18.11764705882353
8,2019.0,1.3114754098360655,23.229508196721312,24.934426229508198
9,2020.0,2.8076923076923075,37.76923076923077,28.423076923076923
10,2021.0,2.4235294117647057,34.411764705882355,28.905882352941177
11,2022.0,2.8157894736842106,36.51315789473684,37.26315789473684
12,2023.0,5.873015873015873,64.38095238095238,85.95238095238095
