,Year,intersection,health,climate
0,2011.0,0.27450980392156865,20.352941176470587,9.745098039215685
1,2012.0,0.37735849056603776,26.037735849056602,10.30188679245283
2,2013.0,0.4909090909090909,19.490909090909092,11.418181818181818
3,2014.0,0.6226415094339622,23.641509433962263,13.60377358490566
4,2015.0,0.6153846153846154,21.03076923076923,9.092307692307692
5,2016.0,0.9152542372881356,29.10169491525424,13.847457627118644
6,2017.0,0.8958333333333334,26.708333333333332,13.625
7,2018.0,1.2142857142857142,23.964285714285715,16.125
8,2019.0,1.3103448275862069,26.586206896551722,18.586206896551722
9,2020.0,2.05,35.666666666666664,20.25
10,2021.0,4.4772727272727275,56.10227272727273,29.477272727272727
11,2022.0,3.67032967032967,49.1978021978022,32.1978021978022
12,2023.0,6.338461538461538,64.51538461538462,107.88461538461539
