,Year,intersection,health,climate
0,2011.0,0.0,14.7,0.9
1,2012.0,0.0,9.076923076923077,1.3846153846153846
2,2013.0,0.0,10.533333333333333,0.8666666666666667
3,2014.0,0.125,20.375,1.875
4,2015.0,0.0,11.933333333333334,0.6
5,2016.0,0.07142857142857142,11.928571428571429,0.5
6,2017.0,0.0,10.454545454545455,1.1818181818181819
7,2018.0,0.4444444444444444,21.333333333333332,1.2222222222222223
8,2019.0,0.3333333333333333,17.0,2.3333333333333335
9,2020.0,0.0,4.5,1.5
10,2021.0,0.6666666666666666,47.166666666666664,5.5
11,2022.0,0.5,31.75,4.25
12,2023.0,2.272727272727273,54.54545454545455,42.90909090909091
