,Year,intersection,health,climate
0,2011.0,0.1,29.3,14.0
1,2012.0,0.47058823529411764,17.352941176470587,8.0
2,2013.0,0.5625,27.0,11.5
3,2014.0,0.42105263157894735,24.42105263157895,5.631578947368421
4,2015.0,0.4782608695652174,31.869565217391305,7.869565217391305
5,2016.0,0.5555555555555556,16.5,6.777777777777778
6,2017.0,0.4,31.133333333333333,8.933333333333334
7,2018.0,0.35294117647058826,24.11764705882353,13.117647058823529
8,2019.0,0.7058823529411765,24.11764705882353,10.058823529411764
9,2020.0,0.23529411764705882,30.235294117647058,10.411764705882353
10,2021.0,1.0416666666666667,37.458333333333336,11.875
11,2022.0,0.8518518518518519,31.88888888888889,10.74074074074074
12,2023.0,3.7058823529411766,73.94117647058823,51.470588235294116
