,Year,intersection,health,climate
0,2011.0,0.0,35.0,6.0
1,2012.0,0.0,15.666666666666666,4.333333333333333
2,2013.0,0.0,18.2,5.2
3,2014.0,0.0,20.75,5.25
4,2015.0,0.25,27.75,8.75
5,2016.0,0.2857142857142857,18.428571428571427,5.428571428571429
6,2017.0,0.3333333333333333,15.0,4.166666666666667
7,2018.0,1.25,25.25,11.75
8,2019.0,1.3333333333333333,27.333333333333332,16.666666666666668
9,2020.0,0.0,3.0,0.3333333333333333
10,2021.0,0.5714285714285714,104.28571428571429,5.142857142857143
11,2022.0,0.0,10.428571428571429,0.8571428571428571
12,2023.0,9.5,158.25,27.25
