,Year,intersection,health,climate
0,2011.0,0.7586206896551724,21.724137931034484,14.068965517241379
1,2012.0,1.4545454545454546,25.484848484848484,13.848484848484848
2,2013.0,0.7954545454545454,24.09090909090909,10.113636363636363
3,2014.0,0.7592592592592593,22.314814814814813,9.907407407407407
4,2015.0,0.8936170212765957,20.51063829787234,10.787234042553191
5,2016.0,0.9615384615384616,19.865384615384617,9.942307692307692
6,2017.0,0.6666666666666666,17.61111111111111,7.37037037037037
7,2018.0,0.8653846153846154,17.365384615384617,8.538461538461538
8,2019.0,1.1076923076923078,20.384615384615383,8.492307692307692
9,2020.0,1.0566037735849056,24.28301886792453,8.81132075471698
10,2021.0,2.026315789473684,36.5921052631579,16.092105263157894
11,2022.0,2.988888888888889,38.22222222222222,26.766666666666666
12,2023.0,5.380952380952381,53.63492063492063,69.03174603174604
