,Year,intersection,health,climate
0,2011.0,0.7575757575757576,18.484848484848484,9.666666666666666
1,2012.0,0.7297297297297297,13.0,10.45945945945946
2,2013.0,0.6904761904761905,13.619047619047619,6.809523809523809
3,2014.0,0.8333333333333334,15.729166666666666,8.895833333333334
4,2015.0,0.7111111111111111,18.133333333333333,9.133333333333333
5,2016.0,0.5862068965517241,14.224137931034482,8.948275862068966
6,2017.0,0.6851851851851852,14.37037037037037,9.277777777777779
7,2018.0,0.6612903225806451,17.580645161290324,12.516129032258064
8,2019.0,1.044776119402985,20.52238805970149,15.388059701492537
9,2020.0,1.9107142857142858,25.553571428571427,21.089285714285715
10,2021.0,2.9753086419753085,35.67901234567901,24.17283950617284
11,2022.0,2.316326530612245,32.58163265306123,31.93877551020408
12,2023.0,5.430379746835443,62.79746835443038,62.65822784810127
