,Year,intersection,health,climate
0,2011.0,0.9090909090909091,25.5,16.272727272727273
1,2012.0,0.48148148148148145,17.11111111111111,11.703703703703704
2,2013.0,0.12,11.72,8.84
3,2014.0,0.0,10.791666666666666,6.875
4,2015.0,0.4,14.7,9.05
5,2016.0,0.2857142857142857,20.904761904761905,10.428571428571429
6,2017.0,0.8,27.066666666666666,15.2
7,2018.0,1.7727272727272727,27.681818181818183,25.636363636363637
8,2019.0,1.4482758620689655,36.689655172413794,29.655172413793103
9,2020.0,2.8181818181818183,52.45454545454545,29.272727272727273
10,2021.0,4.478260869565218,55.630434782608695,30.47826086956522
11,2022.0,4.142857142857143,58.232142857142854,41.910714285714285
12,2023.0,5.543478260869565,59.97826086956522,70.54347826086956
