,Year,intersection,health,climate
0,2011.0,0.7710843373493976,36.903614457831324,20.698795180722893
1,2012.0,0.37623762376237624,32.46534653465346,17.801980198019802
2,2013.0,0.6120689655172413,35.922413793103445,17.103448275862068
3,2014.0,0.6846846846846847,41.85585585585586,19.945945945945947
4,2015.0,0.5798319327731093,37.84033613445378,16.084033613445378
5,2016.0,0.8396946564885496,37.16030534351145,16.770992366412212
6,2017.0,1.0571428571428572,42.878571428571426,18.492857142857144
7,2018.0,1.036231884057971,54.73913043478261,21.934782608695652
8,2019.0,1.2125,51.08125,28.1125
9,2020.0,2.585227272727273,70.61931818181819,38.77840909090909
10,2021.0,3.585774058577406,78.5439330543933,50.53974895397489
11,2022.0,3.988888888888889,78.13703703703703,59.28148148148148
12,2023.0,4.779467680608365,89.48669201520913,86.90114068441065
