,Year,intersection,health,climate
0,2011.0,0.7027027027027027,24.10810810810811,22.91891891891892
1,2012.0,0.7719298245614035,17.19298245614035,21.157894736842106
2,2013.0,0.373134328358209,16.402985074626866,15.462686567164178
3,2014.0,0.313953488372093,13.872093023255815,12.593023255813954
4,2015.0,0.43956043956043955,16.065934065934066,11.065934065934066
5,2016.0,0.3645833333333333,13.0,10.885416666666666
6,2017.0,0.7184466019417476,14.563106796116505,13.427184466019417
7,2018.0,0.5736434108527132,18.11627906976744,11.488372093023257
8,2019.0,0.6126760563380281,20.725352112676056,12.619718309859154
9,2020.0,0.9411764705882353,26.110294117647058,19.227941176470587
10,2021.0,1.8904761904761904,41.05714285714286,20.676190476190477
11,2022.0,1.8539823008849559,37.71238938053097,25.995575221238937
12,2023.0,3.0105263157894737,44.64736842105263,46.53157894736842
