,Year,intersection,health,climate
0,2011.0,0.09090909090909091,10.363636363636363,0.9090909090909091
1,2012.0,0.4,18.8,3.1333333333333333
2,2013.0,0.5625,11.0,1.4375
3,2014.0,0.35714285714285715,12.285714285714286,1.7142857142857142
4,2015.0,0.13333333333333333,11.266666666666667,1.6
5,2016.0,0.4,10.05,1.35
6,2017.0,0.6428571428571429,12.928571428571429,1.6428571428571428
7,2018.0,0.5,24.285714285714285,3.5
8,2019.0,0.5,15.0,3.625
9,2020.0,1.2857142857142858,34.142857142857146,9.428571428571429
10,2021.0,0.6,20.4,4.4
11,2022.0,1.3333333333333333,40.266666666666666,13.933333333333334
12,2023.0,3.6666666666666665,46.0,38.22222222222222
