,Year,intersection,health,climate
0,2011.0,0.0,6.0,2.3333333333333335
1,2012.0,0.0,9.666666666666666,1.3333333333333333
2,2013.0,0.0,7.6,0.9
3,2014.0,0.0,7.333333333333333,0.6666666666666666
4,2015.0,0.0,6.714285714285714,0.8571428571428571
5,2016.0,0.0,6.4,2.2
6,2017.0,0.0,6.25,1.125
7,2018.0,0.125,14.75,2.125
8,2019.0,0.14285714285714285,18.142857142857142,4.142857142857143
9,2020.0,0.1111111111111111,14.11111111111111,0.7777777777777778
10,2021.0,0.2222222222222222,16.88888888888889,6.333333333333333
11,2022.0,3.090909090909091,57.72727272727273,16.454545454545453
12,2023.0,7.142857142857143,122.0,41.857142857142854
