,Year,intersection,health,climate
0,2011.0,0.1400560224089636,13.549019607843137,3.257703081232493
1,2012.0,0.08082408874801902,8.177496038034866,1.7670364500792393
2,2013.0,0.17684210526315788,12.056842105263158,3.5326315789473686
3,2014.0,0.12698412698412698,11.564625850340136,3.00453514739229
4,2015.0,0.125,12.63508064516129,3.0463709677419355
5,2016.0,0.12631578947368421,13.682105263157895,3.408421052631579
6,2017.0,0.27125506072874495,13.819838056680162,3.668016194331984
7,2018.0,0.1902834008097166,15.694331983805668,3.230769230769231
8,2019.0,0.32974910394265233,14.82258064516129,4.435483870967742
9,2020.0,0.5570175438596491,19.649122807017545,6.625
10,2021.0,1.02,28.670666666666666,8.357333333333333
11,2022.0,1.1016949152542372,28.241199478487616,11.31942633637549
12,2023.0,2.312958435207824,44.396088019559905,36.525672371638144
