,Year,intersection,health,climate
0,2011.0,0.0,16.428571428571427,0.14285714285714285
1,2012.0,0.15384615384615385,15.384615384615385,1.0769230769230769
2,2013.0,0.0,27.76923076923077,1.1538461538461537
3,2014.0,0.0,30.615384615384617,2.1538461538461537
4,2015.0,0.3125,43.6875,2.5625
5,2016.0,0.0,28.266666666666666,2.0
6,2017.0,0.35294117647058826,53.94117647058823,2.2941176470588234
7,2018.0,0.16666666666666666,61.083333333333336,1.5
8,2019.0,0.25,32.583333333333336,1.4166666666666667
9,2020.0,2.0833333333333335,68.75,5.583333333333333
10,2021.0,3.5555555555555554,83.44444444444444,10.777777777777779
11,2022.0,1.25,61.875,8.0
12,2023.0,6.0,175.33333333333334,21.0
