,Year,intersection,health,climate
0,2011.0,0.5201750121536218,19.666018473505105,9.38065143412737
1,2012.0,0.3406301824212272,16.709121061359866,7.343283582089552
2,2013.0,0.3779015784586815,17.410708758898174,6.861343237387806
3,2014.0,0.3741368487131199,17.357187696170747,7.0360954174513495
4,2015.0,0.358294930875576,17.152073732718893,6.358294930875576
5,2016.0,0.4228939266722642,16.631682059893645,6.711726840190316
6,2017.0,0.48281417830290013,17.229591836734695,7.145273899033297
7,2018.0,0.47907224740069315,18.377765929085577,7.387896560917088
8,2019.0,0.5778325123152709,18.63128078817734,8.835960591133006
9,2020.0,0.9305008441193022,23.792628024760834,12.300787844682048
10,2021.0,1.552204985183894,34.33885305909012,14.637266864214746
11,2022.0,1.6490392511085563,32.05485301363114,19.521103629495812
12,2023.0,3.5557258594263192,54.67856360849573,54.17035252901248
