,Year,intersection,health,climate
0,2011.0,0.38461538461538464,26.403846153846153,6.769230769230769
1,2012.0,0.417910447761194,20.791044776119403,5.7164179104477615
2,2013.0,0.2079207920792079,20.712871287128714,3.623762376237624
3,2014.0,0.2971014492753623,13.55072463768116,3.427536231884058
4,2015.0,0.21568627450980393,15.372549019607844,3.3594771241830066
5,2016.0,0.22340425531914893,12.24468085106383,2.00531914893617
6,2017.0,0.2356020942408377,14.712041884816754,3.6178010471204187
7,2018.0,0.20526315789473684,13.926315789473684,2.6052631578947367
8,2019.0,0.20606060606060606,14.351515151515152,2.8363636363636364
9,2020.0,0.52,17.46,4.74
10,2021.0,0.9358974358974359,26.183760683760685,6.286324786324786
11,2022.0,1.1746724890829694,27.842794759825328,9.720524017467248
12,2023.0,2.685082872928177,44.5414364640884,33.70718232044199
