,Year,intersection,health,climate
0,2011.0,0.2857142857142857,16.571428571428573,8.428571428571429
1,2012.0,0.6666666666666666,20.833333333333332,12.166666666666666
2,2013.0,0.3076923076923077,20.846153846153847,8.846153846153847
3,2014.0,0.42857142857142855,43.142857142857146,11.571428571428571
4,2015.0,0.0,33.666666666666664,16.5
5,2016.0,0.14285714285714285,57.857142857142854,16.0
6,2017.0,0.8571428571428571,37.0,11.571428571428571
7,2018.0,0.2857142857142857,62.142857142857146,9.571428571428571
8,2019.0,1.7142857142857142,44.42857142857143,10.142857142857142
9,2020.0,0.25,22.75,16.0
10,2021.0,0.0,21.5,8.833333333333334
11,2022.0,0.16666666666666666,19.333333333333332,12.333333333333334
12,2023.0,8.0,140.0,111.0
