,Year,intersection,health,climate
0,2011.0,0.0,1.4,1.0
1,2012.0,0.09090909090909091,7.2727272727272725,1.4545454545454546
2,2013.0,0.08333333333333333,6.083333333333333,2.1666666666666665
3,2014.0,0.15384615384615385,12.076923076923077,2.5384615384615383
4,2015.0,0.5,12.25,2.25
5,2016.0,0.6666666666666666,10.666666666666666,2.8
6,2017.0,0.5714285714285714,13.357142857142858,2.7857142857142856
7,2018.0,0.8461538461538461,22.923076923076923,6.384615384615385
8,2019.0,0.5714285714285714,19.071428571428573,6.285714285714286
9,2020.0,1.5384615384615385,18.846153846153847,7.0
10,2021.0,1.5,25.6,8.4
11,2022.0,1.0,15.0,3.375
12,2023.0,4.5,56.25,27.75
