,Year,intersection,health,climate
0,2011.0,1.25,27.0,5.25
1,2012.0,0.16666666666666666,13.833333333333334,5.333333333333333
2,2013.0,0.0,4.454545454545454,0.8181818181818182
3,2014.0,0.0,4.166666666666667,0.4166666666666667
4,2015.0,0.18181818181818182,8.909090909090908,1.7272727272727273
5,2016.0,0.15789473684210525,7.473684210526316,2.5789473684210527
6,2017.0,0.23529411764705882,5.352941176470588,2.823529411764706
7,2018.0,0.13333333333333333,14.333333333333334,2.6666666666666665
8,2019.0,0.38461538461538464,15.5,4.153846153846154
9,2020.0,1.0,7.636363636363637,2.272727272727273
10,2021.0,0.21739130434782608,18.565217391304348,3.5217391304347827
11,2022.0,0.7647058823529411,28.41176470588235,5.9411764705882355
12,2023.0,5.153846153846154,46.38461538461539,48.53846153846154
