,Year,intersection,health,climate
0,2011.0,0.4117647058823529,22.235294117647058,21.235294117647058
1,2012.0,0.9090909090909091,32.36363636363637,32.40909090909091
2,2013.0,0.6,24.35,22.25
3,2014.0,0.5172413793103449,21.655172413793103,20.655172413793103
4,2015.0,0.5161290322580645,21.903225806451612,18.35483870967742
5,2016.0,0.65625,19.71875,19.875
6,2017.0,0.3888888888888889,24.13888888888889,20.694444444444443
7,2018.0,0.7777777777777778,24.68888888888889,20.555555555555557
8,2019.0,0.9791666666666666,22.479166666666668,23.916666666666668
9,2020.0,0.813953488372093,24.53488372093023,32.72093023255814
10,2021.0,2.7313432835820897,49.44776119402985,27.83582089552239
11,2022.0,1.9878048780487805,44.71951219512195,36.15853658536585
12,2023.0,2.981132075471698,43.16981132075472,51.35849056603774
