,Year,intersection,health,climate
0,2011.0,0.0,7.083333333333333,0.75
1,2012.0,0.0,7.857142857142857,0.8095238095238095
2,2013.0,0.05263157894736842,12.947368421052632,1.6842105263157894
3,2014.0,0.17647058823529413,11.529411764705882,2.176470588235294
4,2015.0,0.0,13.318181818181818,1.4090909090909092
5,2016.0,0.0,6.3076923076923075,1.1538461538461537
6,2017.0,0.0,7.35,0.75
7,2018.0,0.20833333333333334,9.458333333333334,1.75
8,2019.0,0.13043478260869565,11.217391304347826,0.9565217391304348
9,2020.0,0.3333333333333333,13.777777777777779,3.0
10,2021.0,0.4444444444444444,29.037037037037038,3.074074074074074
11,2022.0,0.6363636363636364,25.272727272727273,5.9393939393939394
12,2023.0,7.733333333333333,71.33333333333333,42.8
