,Year,intersection,health,climate
0,2011.0,1.1428571428571428,28.0,15.5
1,2012.0,0.7,19.0,15.3
2,2013.0,0.6666666666666666,24.142857142857142,12.095238095238095
3,2014.0,0.7142857142857143,21.5,14.571428571428571
4,2015.0,0.7894736842105263,19.210526315789473,12.736842105263158
5,2016.0,1.588235294117647,12.647058823529411,11.176470588235293
6,2017.0,0.6470588235294118,23.823529411764707,12.588235294117647
7,2018.0,2.0952380952380953,28.571428571428573,15.523809523809524
8,2019.0,1.3055555555555556,24.194444444444443,16.13888888888889
9,2020.0,2.6470588235294117,30.794117647058822,20.558823529411764
10,2021.0,3.9607843137254903,61.8235294117647,28.03921568627451
11,2022.0,4.927272727272728,70.98181818181818,44.25454545454546
12,2023.0,4.589743589743589,68.6923076923077,79.8974358974359
