,Year,intersection,health,climate
0,2011.0,0.29464285714285715,18.946428571428573,5.035714285714286
1,2012.0,0.24822695035460993,21.368794326241133,5.964539007092198
2,2013.0,0.2903225806451613,21.10483870967742,4.5
3,2014.0,0.21929824561403508,15.201754385964913,4.359649122807017
4,2015.0,0.1111111111111111,16.41025641025641,3.5555555555555554
5,2016.0,0.23333333333333334,17.975,5.158333333333333
6,2017.0,0.14492753623188406,14.557971014492754,4.253623188405797
7,2018.0,0.42105263157894735,18.81203007518797,6.045112781954887
8,2019.0,0.3389830508474576,24.033898305084747,6.203389830508475
9,2020.0,0.46825396825396826,22.428571428571427,7.7063492063492065
10,2021.0,0.8620689655172413,28.213793103448275,7.324137931034483
11,2022.0,0.8337950138504155,22.850415512465375,7.781163434903047
12,2023.0,2.832752613240418,56.254355400696866,41.46689895470383
