,Year,intersection,health,climate
0,2011.0,0.4,11.6,8.8
1,2012.0,0.1,8.1,6.0
2,2013.0,0.2,9.6,6.0
3,2014.0,0.058823529411764705,4.823529411764706,2.6470588235294117
4,2015.0,0.07142857142857142,7.5,3.7142857142857144
5,2016.0,0.0,5.181818181818182,3.5454545454545454
6,2017.0,1.75,3.8333333333333335,5.916666666666667
7,2018.0,0.9166666666666666,10.833333333333334,6.166666666666667
8,2019.0,0.75,13.166666666666666,6.166666666666667
9,2020.0,1.7777777777777777,26.77777777777778,9.222222222222221
10,2021.0,2.5384615384615383,25.53846153846154,13.076923076923077
11,2022.0,5.5,48.111111111111114,32.5
12,2023.0,8.892857142857142,83.71428571428571,97.21428571428571
