,Year,intersection,health,climate
0,2011.0,1.382716049382716,33.79012345679013,15.962962962962964
1,2012.0,0.7685185185185185,25.833333333333332,12.805555555555555
2,2013.0,0.9416666666666667,29.733333333333334,10.666666666666666
3,2014.0,0.8278688524590164,40.69672131147541,12.401639344262295
4,2015.0,1.4253731343283582,46.62686567164179,13.567164179104477
5,2016.0,1.5434782608695652,41.02173913043478,14.282608695652174
6,2017.0,1.5263157894736843,40.29323308270677,14.894736842105264
7,2018.0,1.2,34.689655172413794,12.855172413793104
8,2019.0,1.31055900621118,28.62111801242236,14.91304347826087
9,2020.0,1.7232704402515724,34.666666666666664,19.9937106918239
10,2021.0,3.30672268907563,51.34873949579832,23.5
11,2022.0,3.4365671641791047,39.69402985074627,31.37686567164179
12,2023.0,4.851162790697674,54.95348837209303,59.62325581395349
