,Year,intersection,health,climate
0,2011.0,0.0,4.0,1.0
1,2012.0,0.0,6.5,0.0
2,2013.0,0.0,5.0,0.0
3,2014.0,1.0,28.333333333333332,10.333333333333334
4,2015.0,0.0,5.5,0.0
5,2016.0,0.14285714285714285,5.0,2.142857142857143
6,2017.0,1.1111111111111112,36.333333333333336,10.444444444444445
7,2018.0,0.14285714285714285,10.714285714285714,4.142857142857143
8,2019.0,0.0,5.666666666666667,5.666666666666667
9,2020.0,0.0,1.5,1.0
10,2021.0,0.3333333333333333,24.0,4.0
11,2022.0,0.0,25.25,3.5
12,2023.0,3.1666666666666665,66.16666666666667,50.0
