,Year,intersection,health,climate
0,2011.0,0.5,14.958333333333334,7.541666666666667
1,2012.0,0.29577464788732394,9.971830985915492,4.901408450704225
2,2013.0,0.2765957446808511,10.72340425531915,6.531914893617022
3,2014.0,0.3902439024390244,18.658536585365855,9.682926829268293
4,2015.0,0.7647058823529411,22.735294117647058,9.5
5,2016.0,0.4444444444444444,13.527777777777779,7.055555555555555
6,2017.0,0.8333333333333334,17.75,10.694444444444445
7,2018.0,0.4,14.8,12.25
8,2019.0,0.8095238095238095,15.785714285714286,9.023809523809524
9,2020.0,1.6,23.933333333333334,10.766666666666667
10,2021.0,0.9347826086956522,19.42391304347826,6.282608695652174
11,2022.0,2.3360655737704916,33.89344262295082,22.860655737704917
12,2023.0,1.7820512820512822,42.166666666666664,41.85897435897436
