,Year,intersection,health,climate
0,2011.0,0.0,12.0,0.0
1,2012.0,0.0,11.0,0.0
2,2013.0,0.0,5.428571428571429,0.14285714285714285
3,2014.0,0.0,3.142857142857143,1.4285714285714286
4,2015.0,0.1111111111111111,7.888888888888889,1.8888888888888888
5,2016.0,0.2,5.2,1.3
6,2017.0,0.0,7.125,1.125
7,2018.0,0.06666666666666667,4.066666666666666,0.8666666666666667
8,2019.0,0.05263157894736842,5.631578947368421,1.1578947368421053
9,2020.0,0.2857142857142857,13.285714285714286,1.1428571428571428
10,2021.0,0.375,8.8125,1.625
11,2022.0,0.23529411764705882,11.294117647058824,2.4705882352941178
12,2023.0,0.1111111111111111,10.11111111111111,4.333333333333333
